optimizer_category,problem_type,optimizer_name,problem_name,best_result,best_step,used_budget,error_message,runtime,seed,efficiency
s,a,BOCA,rf-9977,0.01,2.0,25.0,,,111,0.25
s,a,PromiseTune,rf-9977,0.0,25.0,112.0,,,111,0.25
g,a,BO,rf-9977,0.01,2.0,112.0,,,111,0.25
s,a,BestConfig,rf-9977,0.0,8.0,112.0,,,111,1.0
a,a,UQGuided,rf-9977,0.0,52.0,112.0,,,111,0.25
g,a,HillClimbing,rf-9977,0.01,7.0,41.0,,,111,0.875
a,a,HEBO,rf-9977,0.0,54.0,112.0,,,111,0.75
g,a,DE,rf-9977,0.0,37.0,112.0,,,111,0.25
g,a,ACO,rf-9977,0.0,28.0,28.0,,,111,0.875
s,a,ResTune,rf-9977,0.01,2.0,112.0,,,111,0.25
g,a,PSO,rf-9977,0.0,29.0,96.0,,,111,0.25
g,a,RandomSearch,rf-9977,0.0,83.0,112.0,,,111,0.25
s,a,SWAY,rf-9977,0.01,8.0,112.0,,,111,1.0
a,a,SMAC,rf-9977,0.0,5.0,112.0,,,111,0.5
s,a,OtterTune,rf-9977,0.0,10.0,112.0,,,111,0.25
s,a,FLASH,rf-9977,0.0,35.0,112.0,,,111,0.25
s,a,ROBOTune,rf-9977,0.0,6.0,112.0,,,111,0.375
a,a,Hyperband,rf-9977,0.0,170.0,33.734375,,,111,0.4912109375
a,a,ParamILS,rf-9977,0.0,25.0,79.0,,,111,0.25
a,a,BOHB,rf-9977,0.0,255.0,54.609375,,,111,0.4912109375
s,a,ATConf,rf-9977,0.0,8.0,112.0,,,111,0.25
g,a,GA,rf-9977,0.0,25.0,111.0,,,111,0.25
g,a,ES,rf-9977,0.0,18.0,112.0,,,111,0.25
a,a,HABO,rf-9977,0.0,17.0,66.0,,,111,2.125
g,a,SA,rf-9977,0.0,110.0,112.0,,,111,0.875
s,a,BestConfig,xgb-3,0.0,61.0,132.0,,,111,0.5
a,a,Hyperband,xgb-3,0.01,40.0,3.9970000000000008,,,111,0.9992500000000002
g,a,DE,xgb-3,0.0,36.0,132.0,,,111,0.5
a,a,DEHB,xgb-3,0.01,40.0,4.0,,,111,1.0
s,a,OtterTune,xgb-3,0.01,1.0,132.0,,,111,0.5
a,a,SMAC,xgb-3,0.0,75.0,132.0,,,111,0.5
g,a,BO,xgb-3,0.01,1.0,132.0,,,111,0.5
g,a,SA,xgb-3,0.01,1.0,132.0,,,111,0.5
g,a,RandomSearch,xgb-3,0.0,60.0,132.0,,,111,0.5
g,a,PSO,xgb-3,0.01,1.0,117.0,,,111,0.5
g,a,HillClimbing,xgb-3,0.01,1.0,36.0,,,111,0.5
s,a,ROBOTune,xgb-3,0.01,1.0,132.0,,,111,0.75
g,a,ACO,xgb-3,0.01,1.0,130.0,,,111,0.75
s,a,FLASH,xgb-3,0.01,1.0,132.0,,,111,0.5
a,a,irace,xgb-3,0.01,1.0,132.0,,,111,0.75
s,a,Tuneful,xgb-3,0.01,1.0,132.0,,,111,0.5
a,a,BOHB,xgb-3,0.0,257.0,56.97199999999985,,,111,0.9992500000000002
g,a,GA,xgb-3,0.01,1.0,131.0,,,111,0.5
g,a,ES,xgb-3,0.01,1.0,132.0,,,111,0.5
a,a,ParamILS,xgb-3,0.01,1.0,70.0,,,111,0.5
s,a,ResTune,xgb-3,0.01,1.0,132.0,,,111,0.5
a,a,UQGuided,xgb-3,0.01,1.0,132.0,,,111,0.5
a,a,HEBO,xgb-3,0.0,64.0,132.0,,,111,0.5
s,a,BOCA,xgb-3,0.01,1.0,132.0,,,111,0.5
s,a,ATConf,xgb-3,0.0,27.0,132.0,,,111,0.5
s,a,PromiseTune,xgb-3,0.0,68.0,132.0,,,111,0.5
a,a,HABO,xgb-3,0.01,1.0,117.0,,,111,0.5
a,a,GGA,xgb-3,0.01,1.0,132.0,,,111,0.75
s,a,SWAY,xgb-3,0.01,1.0,132.0,,,111,16.75
s,a,ConEx,xgb-3,0.01,1.0,132.0,,,111,0.5
g,a,CMAES,xgb-3,0.01,1.0,132.0,,,111,0.5
a,a,DEHB,rf-146821,0.0,554.0,125.48148148148186,,,111,0.017467248908296942
a,a,HEBO,rf-146821,0.0,87.0,236.0,,,111,0.05240174672489083
s,a,FLASH,rf-146821,0.0,58.0,236.0,,,111,0.021834061135371178
a,a,HABO,rf-146821,0.02,99.0,236.0,,,111,0.07423580786026202
s,a,OtterTune,rf-146821,0.0,81.0,236.0,,,111,0.021834061135371178
s,a,BestConfig,rf-146821,0.02,84.0,236.0,,,111,0.021834061135371178
g,a,HillClimbing,rf-146821,0.0599999999999999,25.0,55.0,,,111,0.034934497816593885
s,a,ConEx,rf-146821,0.01,132.0,236.0,,,111,0.021834061135371178
g,a,BO,rf-146821,0.14,9.0,236.0,,,111,0.021834061135371178
g,a,SA,rf-146821,0.01,25.0,236.0,,,111,0.03056768558951965
g,a,CMAES,rf-146821,0.0,44.0,68.0,,,111,0.021834061135371178
a,a,BOHB,rf-146821,0.01,373.0,86.8125,,,111,0.017160207423580785
g,a,RandomSearch,rf-146821,0.02,83.0,236.0,,,111,0.021834061135371178
s,a,SWAY,rf-146821,0.35,229.0,236.0,,,111,1.0
a,a,ParamILS,rf-146821,0.0299999999999999,62.0,86.0,,,111,0.021834061135371178
g,a,PSO,rf-146821,0.01,139.0,180.0,,,111,0.021834061135371178
g,a,ACO,rf-146821,0.0,37.0,38.0,,,111,0.03056768558951965
a,a,GGA,rf-146821,0.0299999999999999,37.0,236.0,,,111,0.008733624454148471
g,a,ES,rf-146821,0.0,135.0,236.0,,,111,0.021834061135371178
s,a,PromiseTune,rf-146821,0.0,108.0,236.0,,,111,0.008733624454148471
s,a,ROBOTune,rf-146821,0.0,110.0,236.0,,,111,0.026200873362445413
g,a,DE,rf-146821,0.01,50.0,236.0,,,111,0.021834061135371178
s,a,ATConf,rf-146821,0.0,150.0,236.0,,,111,0.021834061135371178
s,a,BOCA,rf-146821,0.1699999999999999,5.0,21.0,,,111,0.021834061135371178
a,a,SMAC,rf-146821,0.0,21.0,163.0,,,111,0.017467248908296942
s,a,Tuneful,rf-146821,0.0,34.0,236.0,,,111,0.026200873362445413
a,a,Hyperband,rf-146821,0.01,170.0,33.734375,,,111,0.017160207423580785
g,a,GA,rf-146821,0.0,223.0,235.0,,,111,0.021834061135371178
a,a,irace,rf-146821,0.0,120.0,189.0,,,111,0.03056768558951965
s,a,ResTune,rf-146821,0.0399999999999999,10.0,236.0,,,111,0.008733624454148471
a,a,UQGuided,rf-146821,0.0,213.0,236.0,,,111,0.021834061135371178
s,s,BOCA,exastencils,5363.8,4.0,37.0,,,111,0.8
g,s,BO,exastencils,4961.6,163.0,338.0,,,111,0.8
g,s,ES,exastencils,4657.2,132.0,338.0,,,111,0.8
s,s,Tuneful,exastencils,5394.6,5.0,338.0,,,111,1.0
a,s,UQGuided,exastencils,4642.4,269.0,338.0,,,111,0.8
a,s,SMAC,exastencils,5180.2,99.0,338.0,,,111,2.2
s,s,PromiseTune,exastencils,4642.4,239.0,338.0,,,111,4.0
a,s,DEHB,exastencils,4651.6,296.0,338.0,,,111,7.2
a,s,HABO,exastencils,4696.0,111.0,338.0,,,111,9.6
g,s,DE,exastencils,4861.0,194.0,338.0,,,111,0.8
g,s,HillClimbing,exastencils,4648.0,109.0,135.0,,,111,3.0
a,s,Hyperband,exastencils,4702.8,204.0,338.0,,,111,7.6
s,s,ResTune,exastencils,4770.4,55.0,338.0,,,111,4.2
a,s,ParamILS,exastencils,4657.2,106.0,162.0,,,111,0.8
g,s,PSO,exastencils,4655.4,202.0,283.0,,,111,0.8
a,s,BOHB,exastencils,4869.4,57.0,338.0,,,111,7.4
s,s,BestConfig,exastencils,4782.8,59.0,338.0,,,111,5.6
g,s,RandomSearch,exastencils,4782.8,64.0,338.0,,,111,0.8
g,s,GA,exastencils,4905.8,310.0,337.0,,,111,0.8
g,s,ACO,exastencils,4706.0,96.0,338.0,,,111,2.4
a,s,HEBO,exastencils,4642.4,212.0,338.0,,,111,1.4
a,s,GGA,exastencils,4679.6,269.0,338.0,,,111,0.8
g,s,CMAES,exastencils,4692.8,333.0,338.0,,,111,0.6
g,s,SA,exastencils,4642.4,208.0,257.0,,,111,1.4
s,s,SWAY,exastencils,4826.8,229.0,338.0,,,111,3.0
s,s,OtterTune,exastencils,4828.8,287.0,338.0,,,111,0.8
s,s,ATConf,exastencils,4688.6,315.0,338.0,,,111,0.8
s,s,ConEx,exastencils,4649.2,119.0,338.0,,,111,0.8
s,s,ROBOTune,exastencils,4936.4,35.0,338.0,,,111,0.6
a,s,irace,exastencils,4649.2,284.0,338.0,,,111,2.4
s,s,FLASH,exastencils,4648.0,257.0,338.0,,,111,0.8
a,s,BOHB,tomcat,943.2,24.0,274.0,,,111,0.8888888888888888
g,s,HillClimbing,tomcat,1019.1,27.0,52.0,,,111,1.0
s,s,FLASH,tomcat,995.8,70.0,274.0,,,111,0.2222222222222222
g,s,ACO,tomcat,968.4,24.0,226.0,,,111,0.8888888888888888
a,s,HABO,tomcat,1004.9,17.0,27.0,,,111,0.6296296296296297
a,s,GGA,tomcat,904.2,12.0,274.0,,,111,0.4444444444444444
g,s,RandomSearch,tomcat,945.8,33.0,274.0,,,111,0.2222222222222222
s,s,ATConf,tomcat,917.6,116.0,274.0,,,111,0.9629629629629629
g,s,PSO,tomcat,904.2,169.0,187.0,,,111,0.2222222222222222
g,s,CMAES,tomcat,940.1,109.0,274.0,,,111,0.07407407407407407
s,s,ResTune,tomcat,927.6,133.0,274.0,,,111,2.1481481481481484
s,s,PromiseTune,tomcat,945.8,211.0,274.0,,,111,2.5185185185185186
s,s,Tuneful,tomcat,961.4,11.0,115.0,,,111,0.25925925925925924
a,s,UQGuided,tomcat,927.6,18.0,79.0,,,111,0.6666666666666666
g,s,GA,tomcat,927.6,270.0,273.0,,,111,0.2222222222222222
s,s,BOCA,tomcat,994.7,134.0,274.0,,,111,4.148148148148148
g,s,DE,tomcat,955.9,115.0,274.0,,,111,0.2222222222222222
a,s,SMAC,tomcat,903.0,38.0,274.0,,,111,1.2222222222222223
a,s,ParamILS,tomcat,1018.6,6.0,274.0,,,111,0.2222222222222222
a,s,HEBO,tomcat,927.6,43.0,274.0,,,111,0.8148148148148148
s,s,OtterTune,tomcat,903.0,107.0,274.0,,,111,0.2222222222222222
g,s,ES,tomcat,917.6,41.0,274.0,,,111,0.2222222222222222
g,s,SA,tomcat,1002.5,112.0,173.0,,,111,4.148148148148148
g,s,BO,tomcat,904.2,129.0,274.0,,,111,0.2222222222222222
s,s,ROBOTune,tomcat,965.2,251.0,274.0,,,111,3.3333333333333335
s,s,ConEx,tomcat,945.8,33.0,274.0,,,111,0.2222222222222222
s,s,BestConfig,tomcat,955.9,51.0,274.0,,,111,1.8888888888888888
a,s,DEHB,tomcat,949.7,106.0,274.0,,,111,3.925925925925926
s,s,SWAY,tomcat,945.8,170.0,274.0,,,111,2.5555555555555554
a,s,Hyperband,tomcat,943.2,24.0,274.0,,,111,0.8888888888888888
a,s,irace,tomcat,943.2,30.0,192.0,,,111,1.1111111111111112
s,s,SWAY,Dune,46177.03571428573,117.0,198.0,,,111,1.0
g,s,ES,Dune,5899.707142857151,174.0,198.0,,,111,0.05982905982905983
s,s,PromiseTune,Dune,0.0,28.0,198.0,,,111,0.017094017094017096
g,s,CMAES,Dune,0.0,123.0,132.0,,,111,0.05128205128205128
g,s,BO,Dune,38028.95714285715,23.0,186.0,,,111,0.05982905982905983
a,s,UQGuided,Dune,0.0,58.0,117.0,,,111,0.05128205128205128
s,s,ConEx,Dune,5899.707142857151,178.0,198.0,,,111,0.05982905982905983
a,s,HEBO,Dune,0.0,16.0,114.0,,,111,0.017094017094017096
a,s,HABO,Dune,5899.707142857151,102.0,198.0,,,111,0.017094017094017096
g,s,SA,Dune,5899.707142857151,30.0,48.0,,,111,0.13675213675213677
s,s,ATConf,Dune,0.0,68.0,198.0,,,111,0.06837606837606838
g,s,GA,Dune,17300.639285714307,46.0,197.0,,,111,0.05982905982905983
s,s,OtterTune,Dune,5899.707142857151,15.0,198.0,,,111,0.05128205128205128
s,s,BOCA,Dune,5899.707142857151,181.0,198.0,,,111,0.10256410256410256
a,s,GGA,Dune,9726.810714285732,123.0,198.0,,,111,0.05982905982905983
g,s,ACO,Dune,28480.03214285715,78.0,198.0,,,111,0.08547008547008547
a,s,SMAC,Dune,0.0,28.0,53.0,,,111,0.03418803418803419
g,s,PSO,Dune,9726.810714285732,22.0,112.0,,,111,0.05982905982905983
g,s,DE,Dune,19475.89285714287,177.0,198.0,,,111,0.05982905982905983
g,s,RandomSearch,Dune,30865.21785714288,96.0,198.0,,,111,0.05982905982905983
a,s,Hyperband,Dune,23135.139285714293,45.0,198.0,,,111,0.13675213675213677
s,s,ROBOTune,Dune,20153.05357142858,28.0,198.0,,,111,0.05982905982905983
s,s,ResTune,Dune,29626.028571428586,55.0,198.0,,,111,0.08547008547008547
a,s,irace,Dune,0.0,102.0,177.0,,,111,0.08547008547008547
s,s,FLASH,Dune,0.0,95.0,140.0,,,111,0.05982905982905983
a,s,ParamILS,Dune,21470.892857142862,77.0,100.0,,,111,0.05982905982905983
a,s,BOHB,Dune,23135.139285714293,77.0,198.0,,,111,0.13675213675213677
g,s,HillClimbing,Dune,34863.70000000001,22.0,40.0,,,111,0.1452991452991453
s,s,Tuneful,Dune,30705.253571428588,183.0,198.0,,,111,0.017094017094017096
s,s,BestConfig,Dune,30865.21785714288,95.0,198.0,,,111,0.042735042735042736
a,s,DEHB,Dune,0.0,172.0,198.0,,,111,0.11965811965811966
a,s,HEBO,x264,21.586,96.0,229.0,,,111,0.023809523809523808
g,s,RandomSearch,x264,21.906,134.0,229.0,,,111,0.15079365079365079
s,s,BestConfig,x264,21.906,134.0,229.0,,,111,0.15079365079365079
g,s,DE,x264,22.312,32.0,229.0,,,111,0.09523809523809523
a,s,HABO,x264,22.78,174.0,229.0,,,111,0.031746031746031744
s,s,ROBOTune,x264,21.636,158.0,229.0,,,111,0.20634920634920634
g,s,BO,x264,24.902,13.0,229.0,,,111,0.10317460317460317
a,s,GGA,x264,21.694,86.0,229.0,,,111,0.03968253968253968
g,s,PSO,x264,21.586,140.0,192.0,,,111,0.14285714285714285
a,s,BOHB,x264,21.698,203.0,229.0,,,111,0.023809523809523808
a,s,irace,x264,21.586,166.0,229.0,,,111,0.03968253968253968
g,s,GA,x264,22.248,225.0,228.0,,,111,0.1111111111111111
a,s,ParamILS,x264,22.396,40.0,91.0,,,111,0.09523809523809523
s,s,ConEx,x264,21.694,219.0,229.0,,,111,0.15079365079365079
a,s,Hyperband,x264,21.698,166.0,229.0,,,111,0.023809523809523808
s,s,ResTune,x264,23.338,16.0,229.0,,,111,0.031746031746031744
s,s,ATConf,x264,21.65,214.0,229.0,,,111,0.047619047619047616
g,s,ES,x264,21.65,179.0,229.0,,,111,0.1349206349206349
s,s,BOCA,x264,21.758,134.0,229.0,,,111,0.07142857142857142
g,s,ACO,x264,21.556,150.0,229.0,,,111,0.03968253968253968
s,s,FLASH,x264,21.586,94.0,229.0,,,111,0.15079365079365079
g,s,SA,x264,21.636,120.0,219.0,,,111,0.03968253968253968
s,s,Tuneful,x264,24.314,25.0,42.0,,,111,0.015873015873015872
s,s,SWAY,x264,37.484,126.0,229.0,,,111,1.0
g,s,CMAES,x264,21.556,166.0,229.0,,,111,0.015873015873015872
s,s,PromiseTune,x264,21.636,225.0,229.0,,,111,0.015873015873015872
a,s,SMAC,x264,21.586,130.0,229.0,,,111,0.023809523809523808
g,s,HillClimbing,x264,23.002,14.0,24.0,,,111,0.047619047619047616
s,s,OtterTune,x264,21.586,41.0,229.0,,,111,0.05555555555555555
a,s,DEHB,x264,21.65,109.0,229.0,,,111,0.1111111111111111
a,s,UQGuided,x264,21.678,228.0,229.0,,,111,0.09523809523809523
g,s,SA,brotli,0.584,59.0,137.0,,,111,0.22868217054263565
a,s,HABO,brotli,0.572,61.0,117.0,,,111,0.2364341085271318
g,s,PSO,brotli,0.56,138.0,180.0,,,111,0.10852713178294573
g,s,BO,brotli,0.574,129.0,267.0,,,111,0.5
a,s,Hyperband,brotli,0.56,161.0,267.0,,,111,0.007751937984496124
g,s,DE,brotli,0.562,222.0,267.0,,,111,0.22868217054263565
s,s,ROBOTune,brotli,0.578,242.0,267.0,,,111,0.12790697674418605
g,s,HillClimbing,brotli,0.56,21.0,30.0,,,111,0.08139534883720931
g,s,CMAES,brotli,0.558,210.0,267.0,,,111,0.43023255813953487
a,s,DEHB,brotli,0.558,34.0,267.0,,,111,0.04263565891472868
g,s,GA,brotli,0.568,265.0,266.0,,,111,0.36046511627906974
a,s,ParamILS,brotli,0.562,125.0,184.0,,,111,0.3875968992248062
a,s,GGA,brotli,0.558,143.0,267.0,,,111,0.2364341085271318
a,s,irace,brotli,0.558,223.0,248.0,,,111,0.08527131782945736
a,s,UQGuided,brotli,0.56,105.0,267.0,,,111,0.1434108527131783
s,s,SWAY,brotli,0.558,28.0,267.0,,,111,0.027131782945736434
a,s,HEBO,brotli,0.558,203.0,267.0,,,111,0.11627906976744186
s,s,Tuneful,brotli,0.544,75.0,120.0,,,111,0.2558139534883721
g,s,ES,brotli,0.56,157.0,267.0,,,111,0.09689922480620156
s,s,BestConfig,brotli,0.56,179.0,267.0,,,111,0.12790697674418605
a,s,BOHB,brotli,0.56,201.0,267.0,,,111,0.007751937984496124
g,s,RandomSearch,brotli,0.56,179.0,267.0,,,111,0.12790697674418605
s,s,BOCA,brotli,0.56,242.0,267.0,,,111,0.20155038759689922
s,s,ATConf,brotli,0.558,173.0,267.0,,,111,0.06201550387596899
s,s,FLASH,brotli,0.574,123.0,267.0,,,111,0.47674418604651164
g,s,ACO,brotli,0.66,97.0,111.0,,,111,0.2868217054263566
s,s,OtterTune,brotli,0.56,154.0,267.0,,,111,0.3488372093023256
s,s,ResTune,brotli,0.558,179.0,267.0,,,111,0.313953488372093
s,s,ConEx,brotli,0.56,143.0,267.0,,,111,0.12790697674418605
a,s,SMAC,brotli,0.544,194.0,267.0,,,111,0.26356589147286824
s,s,PromiseTune,brotli,0.686,258.0,267.0,,,111,1.0
s,a,ATConf,rf-14965,0.0,13.0,229.0,,,111,1.0
g,a,ACO,rf-14965,0.01,12.0,58.0,,,111,3.0
g,a,PSO,rf-14965,0.01,22.0,151.0,,,111,1.0
g,a,DE,rf-14965,0.0,12.0,229.0,,,111,1.0
g,a,SA,rf-14965,0.01,7.0,229.0,,,111,3.5
s,a,ROBOTune,rf-14965,0.0,17.0,229.0,,,111,3.0
s,a,PromiseTune,rf-14965,0.0,77.0,229.0,,,111,1.0
s,a,BOCA,rf-14965,0.0399999999999999,2.0,22.0,,,111,1.0
a,a,ParamILS,rf-14965,0.0,13.0,69.0,,,111,1.0
s,a,FLASH,rf-14965,0.0,43.0,229.0,,,111,1.0
a,a,irace,rf-14965,0.0,43.0,144.0,,,111,3.0
g,a,GA,rf-14965,0.0,31.0,228.0,,,111,1.0
s,a,Tuneful,rf-14965,0.0,52.0,229.0,,,111,1.0
a,a,HEBO,rf-14965,0.0,21.0,229.0,,,111,9.5
g,a,BO,rf-14965,0.02,7.0,229.0,,,111,1.0
a,a,BOHB,rf-14965,0.0,353.0,83.21484375,,,111,1.96484375
a,a,HABO,rf-14965,0.0,50.0,208.0,,,111,7.5
s,a,ConEx,rf-14965,0.0,49.0,229.0,,,111,1.0
s,a,OtterTune,rf-14965,0.0,24.0,229.0,,,111,1.0
a,a,Hyperband,rf-14965,0.0,235.0,48.63671875,,,111,1.96484375
s,a,BestConfig,rf-14965,0.0,48.0,229.0,,,111,7.0
g,a,RandomSearch,rf-14965,0.0,48.0,229.0,,,111,1.0
g,a,HillClimbing,rf-14965,0.01,8.0,42.0,,,111,4.0
g,a,ES,rf-14965,0.0,20.0,229.0,,,111,1.0
a,a,DEHB,rf-14965,0.0,50.0,6.444444444444441,,,111,2.0
a,a,SMAC,rf-14965,0.0,39.0,137.0,,,111,1.5
g,a,CMAES,rf-14965,0.0,116.0,131.0,,,111,4.5
a,a,UQGuided,rf-14965,0.0,228.0,229.0,,,111,1.0
s,a,SWAY,rf-14965,0.0299999999999999,138.0,229.0,,,111,69.0
a,a,GGA,rf-14965,0.01,7.0,229.0,,,111,1.0
s,a,ResTune,rf-14965,0.01,9.0,229.0,,,111,2.0
s,s,ConEx,MySQL,50.41446,143.0,366.0,,,111,0.20930232558139536
a,s,Hyperband,MySQL,51.18564,308.0,366.0,,,111,0.5813953488372093
a,s,GGA,MySQL,51.4935,230.0,366.0,,,111,1.4186046511627908
g,s,ACO,MySQL,53.80984,36.0,242.0,,,111,0.6511627906976745
a,s,SMAC,MySQL,53.39098,34.0,366.0,,,111,0.37209302325581395
s,s,PromiseTune,MySQL,47.58612,115.0,366.0,,,111,0.6046511627906976
a,s,ParamILS,MySQL,52.12358,58.0,109.0,,,111,0.20930232558139536
a,s,HABO,MySQL,51.61212,323.0,366.0,,,111,0.8837209302325582
s,s,ATConf,MySQL,48.22188,39.0,366.0,,,111,0.2558139534883721
a,s,irace,MySQL,51.18564,285.0,366.0,,,111,0.5348837209302325
g,s,RandomSearch,MySQL,51.56422,246.0,366.0,,,111,0.20930232558139536
a,s,DEHB,MySQL,48.19888,221.0,366.0,,,111,0.3023255813953488
g,s,HillClimbing,MySQL,55.45394,43.0,69.0,,,111,1.0
g,s,BO,MySQL,55.23558,9.0,366.0,,,111,0.20930232558139536
g,s,DE,MySQL,54.28968,335.0,366.0,,,111,0.20930232558139536
a,s,UQGuided,MySQL,48.56286,20.0,138.0,,,111,0.27906976744186046
s,s,BOCA,MySQL,52.103,232.0,366.0,,,111,0.5116279069767442
g,s,GA,MySQL,50.80618,239.0,365.0,,,111,0.20930232558139536
g,s,CMAES,MySQL,52.12808,332.0,366.0,,,111,0.16279069767441862
s,s,BestConfig,MySQL,51.56422,247.0,366.0,,,111,0.16279069767441862
s,s,ROBOTune,MySQL,52.86882,111.0,366.0,,,111,0.5116279069767442
a,s,BOHB,MySQL,53.82654,25.0,366.0,,,111,0.5813953488372093
s,s,OtterTune,MySQL,50.99952,316.0,366.0,,,111,0.37209302325581395
g,s,PSO,MySQL,48.19888,83.0,272.0,,,111,0.20930232558139536
s,s,Tuneful,MySQL,52.33488,58.0,73.0,,,111,0.6511627906976745
g,s,ES,MySQL,48.19888,54.0,366.0,,,111,0.20930232558139536
s,s,ResTune,MySQL,53.75468,329.0,366.0,,,111,0.27906976744186046
s,s,SWAY,MySQL,53.49814,236.0,366.0,,,111,0.046511627906976744
a,s,HEBO,MySQL,50.37602,120.0,366.0,,,111,0.3488372093023256
s,s,FLASH,MySQL,51.17504,232.0,366.0,,,111,0.20930232558139536
g,s,SA,MySQL,50.02064,281.0,366.0,,,111,0.9767441860465116
a,a,irace,xgb-146818,0.02,1.0,106.0,,,111,0.23809523809523808
g,a,PSO,xgb-146818,0.01,74.0,89.0,,,111,0.11904761904761904
g,a,RandomSearch,xgb-146818,0.02,1.0,106.0,,,111,0.11904761904761904
a,a,BOHB,xgb-146818,0.01,40.0,3.9970000000000008,,,111,0.09516666666666669
s,a,PromiseTune,xgb-146818,0.01,18.0,106.0,,,111,0.047619047619047616
a,a,HABO,xgb-146818,0.02,42.0,100.0,,,111,1.0
s,a,ResTune,xgb-146818,0.01,2.0,106.0,,,111,0.047619047619047616
s,a,ROBOTune,xgb-146818,0.01,26.0,106.0,,,111,0.16666666666666666
g,a,CMAES,xgb-146818,0.01,79.0,106.0,,,111,0.07142857142857142
s,a,SWAY,xgb-146818,0.01,15.0,106.0,,,111,0.11904761904761904
a,a,SMAC,xgb-146818,0.01,11.0,106.0,,,111,0.09523809523809523
g,a,BO,xgb-146818,0.02,1.0,106.0,,,111,0.11904761904761904
a,a,GGA,xgb-146818,0.02,4.0,106.0,,,111,0.09523809523809523
a,a,HEBO,xgb-146818,0.01,14.0,106.0,,,111,0.16666666666666666
g,a,SA,xgb-146818,0.02,1.0,106.0,,,111,0.14285714285714285
s,a,Tuneful,xgb-146818,0.01,9.0,106.0,,,111,0.21428571428571427
s,a,ATConf,xgb-146818,0.01,54.0,106.0,,,111,0.11904761904761904
a,a,Hyperband,xgb-146818,0.01,40.0,3.9970000000000008,,,111,0.09516666666666669
s,a,BestConfig,xgb-146818,0.02,1.0,106.0,,,111,0.047619047619047616
g,a,DE,xgb-146818,0.02,1.0,106.0,,,111,0.11904761904761904
a,a,ParamILS,xgb-146818,0.02,1.0,70.0,,,111,0.11904761904761904
s,a,OtterTune,xgb-146818,0.01,12.0,106.0,,,111,0.11904761904761904
g,a,HillClimbing,xgb-146818,0.02,1.0,36.0,,,111,0.07142857142857142
s,a,FLASH,xgb-146818,0.01,60.0,106.0,,,111,0.11904761904761904
g,a,ES,xgb-146818,0.02,1.0,106.0,,,111,0.11904761904761904
s,a,BOCA,xgb-146818,0.02,1.0,106.0,,,111,0.11904761904761904
s,a,ConEx,xgb-146818,0.01,36.0,106.0,,,111,0.11904761904761904
g,a,ACO,xgb-146818,0.02,1.0,106.0,,,111,0.23809523809523808
g,a,GA,xgb-146818,0.01,32.0,105.0,,,111,0.11904761904761904
a,a,UQGuided,xgb-146818,0.02,1.0,106.0,,,111,0.11904761904761904
a,a,DEHB,xgb-146818,0.01,126.0,28.51851851851848,,,111,0.09523809523809523
s,s,OtterTune,dconvert,1.79,138.0,184.0,,,111,0.8181818181818182
s,s,Tuneful,dconvert,2.17,8.0,28.0,,,111,0.7272727272727273
a,s,Hyperband,dconvert,1.8,34.0,184.0,,,111,0.7272727272727273
a,s,GGA,dconvert,1.82,64.0,184.0,,,111,0.18181818181818182
g,s,ES,dconvert,1.79,171.0,184.0,,,111,1.0
g,s,RandomSearch,dconvert,1.86,105.0,184.0,,,111,1.0
s,s,BestConfig,dconvert,1.86,105.0,184.0,,,111,1.0
s,s,ConEx,dconvert,1.82,163.0,184.0,,,111,1.0
a,s,DEHB,dconvert,1.83,11.0,184.0,,,111,0.6363636363636364
g,s,GA,dconvert,1.84,107.0,183.0,,,111,1.0909090909090908
g,s,DE,dconvert,1.8,110.0,184.0,,,111,1.2727272727272727
g,s,CMAES,dconvert,1.82,135.0,184.0,,,111,0.18181818181818182
g,s,ACO,dconvert,1.79,72.0,184.0,,,111,0.9090909090909091
g,s,HillClimbing,dconvert,2.19,11.0,23.0,,,111,0.18181818181818182
s,s,ATConf,dconvert,1.82,117.0,184.0,,,111,0.5454545454545454
a,s,irace,dconvert,1.79,98.0,184.0,,,111,0.9090909090909091
s,s,BOCA,dconvert,1.84,25.0,184.0,,,111,1.7272727272727273
s,s,ResTune,dconvert,2.2,4.0,184.0,,,111,0.36363636363636365
g,s,PSO,dconvert,1.83,68.0,145.0,,,111,1.1818181818181819
a,s,SMAC,dconvert,1.79,60.0,82.0,,,111,0.18181818181818182
g,s,BO,dconvert,2.23,11.0,184.0,,,111,1.0
a,s,HABO,dconvert,1.85,58.0,184.0,,,111,0.18181818181818182
g,s,SA,dconvert,1.84,154.0,184.0,,,111,0.18181818181818182
a,s,ParamILS,dconvert,2.01,83.0,128.0,,,111,1.0909090909090908
s,s,ROBOTune,dconvert,1.84,63.0,184.0,,,111,0.2727272727272727
a,s,HEBO,dconvert,1.8,14.0,184.0,,,111,0.36363636363636365
a,s,UQGuided,dconvert,1.84,172.0,184.0,,,111,1.3636363636363635
a,s,BOHB,dconvert,1.8,34.0,184.0,,,111,0.7272727272727273
s,s,FLASH,dconvert,1.82,122.0,184.0,,,111,1.0
s,s,SWAY,dconvert,1.79,55.0,184.0,,,111,3.272727272727273
s,s,PromiseTune,dconvert,1.8,85.0,184.0,,,111,1.2727272727272727
s,a,ATConf,rf-168335,0.0,8.0,114.0,,,111,0.07407407407407407
