optimizer_category,problem_type,optimizer_name,problem_name,best_result,best_step,used_budget,error_message,runtime,seed,efficiency
a,a,SMAC,xgb-146821,0.01,5.0,178.0,,,114,0.0555555555555555
g,a,DE,xgb-146821,0.01,4.0,178.0,,,114,0.0444444444444444
a,a,Hyperband,xgb-146821,0.0,63.0,12.993,,,114,0.0777222222222222
g,a,BO,xgb-146821,0.01,4.0,178.0,,,114,0.0444444444444444
a,a,irace,xgb-146821,0.01,3.0,161.0,,,114,0.0333333333333333
a,a,BOHB,xgb-146821,0.0,727.0,171.14400000000057,,,114,0.1110333333333333
a,a,UQGuided,xgb-146821,0.01,4.0,178.0,,,114,0.0444444444444444
g,a,PSO,xgb-146821,0.01,4.0,137.0,,,114,0.0444444444444444
g,a,HillClimbing,xgb-146821,0.01,5.0,39.0,,,114,0.0555555555555555
a,a,DEHB,xgb-146821,0.01,40.0,4.0,,,114,0.0444444444444444
g,a,BO,rf-146212,0.14,1.0,141.0,,,114,0.6666666666666666
g,a,GA,rf-146212,0.0,56.0,140.0,,,114,0.6666666666666666
a,a,UQGuided,rf-146212,0.0,115.0,141.0,,,114,0.6666666666666666
a,a,HEBO,rf-146212,0.0,16.0,141.0,,,114,1.0
g,a,PSO,rf-146212,0.0,18.0,122.0,,,114,0.6666666666666666
a,a,SMAC,rf-146212,0.0,4.0,141.0,,,114,1.3333333333333333
g,a,CMAES,rf-146212,0.0,25.0,104.0,,,114,1.3333333333333333
g,a,DE,rf-146212,0.0,11.0,141.0,,,114,0.6666666666666666
a,a,BOHB,rf-146212,0.0,40.0,3.9296875,,,114,1.3098958333333333
g,a,ES,rf-146212,0.0,26.0,141.0,,,114,0.6666666666666666
a,a,HABO,rf-146212,0.0,12.0,141.0,,,114,0.6666666666666666
a,a,ParamILS,rf-146212,0.0,35.0,94.0,,,114,0.6666666666666666
a,a,irace,rf-146212,0.0,46.0,141.0,,,114,0.6666666666666666
g,a,SA,rf-146212,0.0,14.0,141.0,,,114,1.6666666666666667
g,a,RandomSearch,rf-146212,0.0,19.0,141.0,,,114,0.6666666666666666
g,a,HillClimbing,rf-146212,0.1099999999999999,10.0,44.0,,,114,1.3333333333333333
a,a,DEHB,rf-146212,0.0,230.0,45.70370370370378,,,114,1.3333333333333333
g,a,ACO,rf-146212,0.0,49.0,57.0,,,114,0.6666666666666666
a,a,Hyperband,rf-146212,0.0,40.0,3.9296875,,,114,1.3098958333333333
a,a,GGA,rf-146212,0.0,32.0,141.0,,,114,2.333333333333333
g,s,BO,HSQLDB,53608.0,246.0,281.0,,,114,0.59375
s,s,ResTune,HSQLDB,53676.2,129.0,281.0,,,114,1.34375
s,s,FLASH,HSQLDB,53705.0,77.0,281.0,,,114,0.1770833333333333
s,s,BestConfig,HSQLDB,53676.2,133.0,281.0,,,114,0.1770833333333333
s,s,PromiseTune,HSQLDB,53707.6,158.0,281.0,,,114,1.6458333333333333
g,s,ES,HSQLDB,53462.4,207.0,281.0,,,114,1.09375
s,s,SWAY,HSQLDB,53667.0,181.0,281.0,,,114,0.0208333333333333
s,s,OtterTune,HSQLDB,53705.0,218.0,281.0,,,114,0.3125
s,s,ATConf,HSQLDB,53678.4,119.0,281.0,,,114,0.09375
g,s,ACO,HSQLDB,53953.2,96.0,281.0,,,114,1.0
g,s,GA,HSQLDB,53860.8,203.0,280.0,,,114,2.0104166666666665
g,s,SA,HSQLDB,53662.4,25.0,64.0,,,114,0.1979166666666666
g,s,HillClimbing,HSQLDB,53891.0,18.0,42.0,,,114,0.1875
s,s,ConEx,HSQLDB,53678.4,108.0,281.0,,,114,0.1770833333333333
s,s,ROBOTune,HSQLDB,53863.0,64.0,281.0,,,114,0.53125
s,s,Tuneful,HSQLDB,53667.0,156.0,281.0,,,114,0.4479166666666667
g,s,CMAES,HSQLDB,53662.4,217.0,281.0,,,114,0.5104166666666666
s,s,BOCA,HSQLDB,53462.4,277.0,281.0,,,114,0.71875
g,s,PSO,HSQLDB,53462.4,138.0,204.0,,,114,0.1770833333333333
g,s,DE,HSQLDB,53662.4,74.0,281.0,,,114,0.7708333333333334
g,s,RandomSearch,HSQLDB,53676.2,133.0,281.0,,,114,0.1770833333333333
g,a,SA,xgb-3917,0.01,1.0,201.0,,,114,0.6666666666666666
a,a,HABO,xgb-3917,0.0,111.0,131.0,,,114,8.0
g,a,BO,xgb-3917,0.01,1.0,201.0,,,114,1.0
g,a,GA,xgb-3917,0.0,115.0,200.0,,,114,1.0
g,a,CMAES,xgb-3917,0.0,126.0,201.0,,,114,1.0
g,a,PSO,xgb-3917,0.01,1.0,154.0,,,114,1.0
a,a,GGA,xgb-3917,0.0,140.0,201.0,,,114,1.3333333333333333
g,a,RandomSearch,xgb-3917,0.0,23.0,201.0,,,114,1.0
g,a,DE,xgb-3917,0.0,130.0,201.0,,,114,1.0
g,a,ACO,xgb-3917,0.0,25.0,30.0,,,114,1.0
a,a,SMAC,xgb-3917,0.0,159.0,201.0,,,114,1.6666666666666667
a,a,irace,xgb-3917,0.0,42.0,150.0,,,114,1.0
a,a,Hyperband,xgb-3917,0.01,61.0,10.993,,,114,1.3323333333333336
a,a,DEHB,xgb-3917,0.01,61.0,14.111111111111107,,,114,1.3333333333333333
a,a,ParamILS,xgb-3917,0.01,1.0,68.0,,,114,1.0
g,a,ES,xgb-3917,0.0,149.0,201.0,,,114,1.0
g,a,HillClimbing,xgb-3917,0.01,1.0,36.0,,,114,0.6666666666666666
a,a,UQGuided,xgb-3917,0.01,1.0,201.0,,,114,1.0
a,a,BOHB,xgb-3917,0.01,53.0,6.994999999999999,,,114,1.3323333333333336
a,a,HEBO,xgb-3917,0.01,11.0,201.0,,,114,1.6666666666666667
a,a,BOHB,xgb-146822,0.0,298.0,63.5249999999998,,,114,0.3997
g,a,RandomSearch,xgb-146822,0.0099999999999998,1.0,177.0,,,114,0.2
g,a,SA,xgb-146822,0.0099999999999998,1.0,177.0,,,114,0.2
a,a,SMAC,xgb-146822,0.0,140.0,177.0,,,114,0.2
a,a,DEHB,xgb-146822,0.0099999999999998,40.0,4.0,,,114,0.4
a,a,ParamILS,xgb-146822,0.0099999999999998,1.0,68.0,,,114,0.2
g,a,PSO,xgb-146822,0.0099999999999998,1.0,152.0,,,114,0.2
a,a,UQGuided,xgb-146822,0.0,128.0,177.0,,,114,0.2
a,a,Hyperband,xgb-146822,0.0,105.0,18.990000000000023,,,114,0.3997
g,a,CMAES,xgb-146822,0.0099999999999998,1.0,177.0,,,114,0.2
g,a,DE,xgb-146822,0.0099999999999998,1.0,177.0,,,114,0.2
g,a,GA,xgb-146822,0.0099999999999998,1.0,176.0,,,114,0.2
a,a,irace,xgb-146822,0.0099999999999998,2.0,148.0,,,114,0.2
g,a,HillClimbing,xgb-146822,0.0099999999999998,1.0,36.0,,,114,0.2
a,a,HEBO,xgb-146822,0.0,134.0,177.0,,,114,0.2
a,a,GGA,xgb-146822,0.0,111.0,177.0,,,114,0.2
g,a,BO,xgb-146822,0.0099999999999998,1.0,177.0,,,114,0.2
a,a,HABO,xgb-146822,0.0099999999999998,1.0,129.0,,,114,0.2
g,a,ACO,xgb-146822,0.0,31.0,39.0,,,114,0.2
g,a,ES,xgb-146822,0.0099999999999998,1.0,177.0,,,114,0.2
s,s,ResTune,javagc,404.5,192.0,343.0,,,114,1.0
g,s,DE,javagc,401.5,184.0,343.0,,,114,14.333333333333334
s,s,ATConf,javagc,402.5,140.0,343.0,,,114,2.6666666666666665
g,s,ES,javagc,400.5,101.0,343.0,,,114,4.666666666666667
g,s,HillClimbing,javagc,476.0,3.0,15.0,,,114,1.0
s,s,Tuneful,javagc,465.5,8.0,139.0,,,114,2.6666666666666665
g,s,SA,javagc,402.5,208.0,271.0,,,114,1.0
s,s,PromiseTune,javagc,403.5,66.0,343.0,,,114,14.666666666666666
s,s,SWAY,javagc,381.0,314.0,343.0,,,114,0.6666666666666666
g,s,RandomSearch,javagc,403.5,161.0,343.0,,,114,20.0
g,s,GA,javagc,404.0,46.0,342.0,,,114,5.0
s,s,FLASH,javagc,404.0,292.0,343.0,,,114,12.666666666666666
g,s,BO,javagc,405.0,180.0,343.0,,,114,5.333333333333333
s,s,BOCA,javagc,406.0,152.0,343.0,,,114,10.666666666666666
s,s,BestConfig,javagc,403.5,161.0,343.0,,,114,5.333333333333333
s,s,ConEx,javagc,396.5,222.0,343.0,,,114,20.0
g,s,CMAES,javagc,400.5,102.0,343.0,,,114,1.6666666666666667
g,s,ACO,javagc,404.5,113.0,271.0,,,114,1.3333333333333333
s,s,ROBOTune,javagc,404.0,62.0,343.0,,,114,2.0
s,s,OtterTune,javagc,402.0,71.0,343.0,,,114,7.333333333333333
g,s,PSO,javagc,402.5,118.0,217.0,,,114,5.666666666666667
g,s,PSO,LLVM,53380.6,199.0,276.0,,,114,0.8888888888888888
g,s,ES,LLVM,52285.4,145.0,290.0,,,114,0.6111111111111112
s,s,FLASH,LLVM,53919.8,76.0,290.0,,,114,0.9444444444444444
s,s,ResTune,LLVM,59313.6,8.0,290.0,,,114,0.3333333333333333
s,s,BestConfig,LLVM,52324.8,241.0,290.0,,,114,0.9444444444444444
g,s,GA,LLVM,57967.0,128.0,289.0,,,114,2.055555555555556
s,s,ConEx,LLVM,52285.4,222.0,290.0,,,114,0.9444444444444444
g,s,SA,LLVM,52285.4,89.0,102.0,,,114,0.6111111111111112
g,s,ACO,LLVM,57090.0,88.0,290.0,,,114,1.2777777777777777
g,s,RandomSearch,LLVM,52324.8,241.0,290.0,,,114,0.9444444444444444
s,s,ROBOTune,LLVM,59321.4,110.0,290.0,,,114,1.2222222222222223
s,s,Tuneful,LLVM,52285.4,41.0,50.0,,,114,0.3333333333333333
s,s,ATConf,LLVM,52324.8,214.0,290.0,,,114,0.3333333333333333
s,s,OtterTune,LLVM,52285.4,271.0,290.0,,,114,0.3333333333333333
s,s,SWAY,LLVM,56938.6,1.0,290.0,,,114,0.4444444444444444
g,s,BO,LLVM,62306.6,18.0,290.0,,,114,1.0
s,s,BOCA,LLVM,52324.8,111.0,290.0,,,114,0.3888888888888889
g,s,CMAES,LLVM,52285.4,48.0,129.0,,,114,0.6666666666666666
g,s,HillClimbing,LLVM,52285.4,35.0,49.0,,,114,1.2222222222222223
g,s,DE,LLVM,57090.0,32.0,290.0,,,114,0.7777777777777778
s,s,PromiseTune,LLVM,52285.4,68.0,290.0,,,114,1.0
s,s,ATConf,7z,4315.4,86.0,308.0,,,114,1.0
g,s,HillClimbing,7z,11720.4,30.0,43.0,,,114,1.6666666666666667
g,s,BO,7z,17728.2,3.0,308.0,,,114,1.0
s,s,ROBOTune,7z,4331.8,96.0,308.0,,,114,0.6666666666666666
g,s,DE,7z,4377.6,249.0,308.0,,,114,1.0
s,s,OtterTune,7z,4366.0,195.0,308.0,,,114,1.0
s,s,BOCA,7z,4335.8,141.0,308.0,,,114,1.0
s,s,SWAY,7z,4377.2,1.0,308.0,,,114,0.6666666666666666
g,s,ACO,7z,4280.4,73.0,197.0,,,114,0.6666666666666666
s,s,ConEx,7z,4275.6,298.0,308.0,,,114,1.0
s,s,BestConfig,7z,4385.2,278.0,308.0,,,114,0.6666666666666666
g,s,CMAES,7z,4238.4,107.0,224.0,,,114,0.6666666666666666
g,s,SA,7z,10473.4,8.0,183.0,,,114,2.0
s,s,ResTune,7z,4816.4,10.0,308.0,,,114,1.0
g,s,PSO,7z,4196.4,236.0,258.0,,,114,1.0
s,s,Tuneful,7z,9097.0,179.0,218.0,,,114,1.0
g,s,ES,7z,4275.6,261.0,308.0,,,114,1.0
g,s,RandomSearch,7z,4385.2,278.0,308.0,,,114,1.0
s,s,PromiseTune,7z,4304.8,214.0,308.0,,,114,0.6666666666666666
g,s,GA,7z,4349.0,44.0,307.0,,,114,1.0
s,s,FLASH,7z,4215.8,209.0,308.0,,,114,1.0
g,a,SA,xgb-9952,0.0,4.0,79.0,,,114,0.4
a,a,HABO,xgb-9952,0.0,41.0,79.0,,,114,4.1
g,a,DE,xgb-9952,0.0,4.0,79.0,,,114,0.3
g,a,PSO,xgb-9952,0.0,4.0,69.0,,,114,0.3
a,a,SMAC,xgb-9952,0.0,2.0,79.0,,,114,0.2
g,a,BO,xgb-9952,0.0,4.0,79.0,,,114,0.3
g,a,HillClimbing,xgb-9952,0.0,16.0,46.0,,,114,0.6
g,a,CMAES,xgb-9952,0.0,15.0,79.0,,,114,1.0
a,a,UQGuided,xgb-9952,0.0,4.0,79.0,,,114,0.3
g,a,ES,xgb-9952,0.0,4.0,79.0,,,114,0.3
a,a,DEHB,xgb-9952,0.0,40.0,4.0,,,114,0.4
a,a,HEBO,xgb-9952,0.0,8.0,79.0,,,114,0.7
g,a,RandomSearch,xgb-9952,0.0,4.0,79.0,,,114,0.3
g,a,GA,xgb-9952,0.0,4.0,78.0,,,114,0.3
a,a,irace,xgb-9952,0.0,27.0,79.0,,,114,0.7
a,a,GGA,xgb-9952,0.01,2.0,79.0,,,114,0.2
a,a,ParamILS,xgb-9952,0.0,4.0,69.0,,,114,0.3
a,a,BOHB,xgb-9952,0.0,53.0,6.994999999999999,,,114,0.3997
g,a,ACO,xgb-9952,0.01,7.0,79.0,,,114,0.7
a,a,Hyperband,xgb-9952,0.0,40.0,3.9970000000000008,,,114,0.3997
a,a,ParamILS,nn-146822,0.0,73.0,93.0,,,114,1.5
a,a,BOHB,nn-146822,0.01,307.0,25.987654320987613,,,114,0.8333333333333336
a,a,HEBO,nn-146822,0.0,72.0,161.0,,,114,0.5
g,a,DE,nn-146822,0.01,30.0,161.0,,,114,1.5
a,a,UQGuided,nn-146822,0.01,43.0,161.0,,,114,1.0
a,a,SMAC,nn-146822,0.0,92.0,161.0,,,114,1.3333333333333333
a,a,Hyperband,nn-146822,0.01,368.0,37.975308641975296,,,114,0.8333333333333336
a,a,irace,nn-146822,0.01,6.0,161.0,,,114,1.0
g,a,ACO,nn-146822,0.0,14.0,20.0,,,114,1.0
g,a,SA,nn-146822,0.01,14.0,161.0,,,114,0.3333333333333333
g,a,PSO,nn-146822,0.0,114.0,148.0,,,114,1.5
a,a,GGA,nn-146822,0.0,7.0,161.0,,,114,0.8333333333333334
g,a,RandomSearch,nn-146822,0.01,42.0,161.0,,,114,1.5
g,a,CMAES,nn-146822,0.01,19.0,161.0,,,114,1.0
g,a,BO,nn-146822,0.0199999999999999,1.0,161.0,,,114,1.5
a,a,DEHB,nn-146822,0.01,121.0,5.000000000000002,,,114,0.8333333333333336
a,a,HABO,nn-146822,0.0,64.0,161.0,,,114,0.6666666666666666
g,a,HillClimbing,nn-146822,0.01,11.0,46.0,,,114,0.3333333333333333
g,a,ES,nn-146822,0.01,14.0,161.0,,,114,1.5
g,a,GA,nn-146822,0.0,104.0,160.0,,,114,1.5
s,s,BestConfig,kanzi,7.528,284.0,311.0,,,114,0.2075471698113207
g,s,SA,kanzi,4.592,84.0,211.0,,,114,0.0754716981132075
s,s,FLASH,kanzi,3.558,299.0,311.0,,,114,0.2075471698113207
s,s,ROBOTune,kanzi,7.326,44.0,311.0,,,114,0.0943396226415094
s,s,ConEx,kanzi,3.688,192.0,311.0,,,114,0.2075471698113207
g,s,ES,kanzi,3.558,232.0,311.0,,,114,0.3018867924528302
g,s,BO,kanzi,24.136,53.0,311.0,,,114,1.0
g,s,CMAES,kanzi,4.278,242.0,311.0,,,114,0.0943396226415094
g,s,HillClimbing,kanzi,17.442,9.0,15.0,,,114,0.0754716981132075
s,s,SWAY,kanzi,4.28,29.0,311.0,,,114,0.0943396226415094
g,s,DE,kanzi,4.278,119.0,311.0,,,114,0.7924528301886793
s,s,PromiseTune,kanzi,7.528,130.0,311.0,,,114,0.0754716981132075
g,s,GA,kanzi,3.558,180.0,310.0,,,114,0.2830188679245283
s,s,OtterTune,kanzi,3.908,240.0,311.0,,,114,0.1132075471698113
g,s,ACO,kanzi,3.692,94.0,106.0,,,114,0.0943396226415094
g,s,PSO,kanzi,3.558,148.0,241.0,,,114,0.2075471698113207
s,s,ATConf,kanzi,3.558,233.0,311.0,,,114,0.3018867924528302
s,s,Tuneful,kanzi,8.562,25.0,77.0,,,114,0.1132075471698113
s,s,BOCA,kanzi,4.416,29.0,311.0,,,114,0.2641509433962264
s,s,ResTune,kanzi,10.426,71.0,311.0,,,114,1.0377358490566038
g,s,RandomSearch,kanzi,7.528,284.0,311.0,,,114,0.2075471698113207
g,s,ACO,sqlite,19.33999999999997,106.0,203.0,,,114,0.6111111111111112
s,s,BOCA,sqlite,0.0,210.0,229.0,,,114,3.0
g,s,ES,sqlite,17.72999999999996,191.0,229.0,,,114,0.6111111111111112
s,s,ResTune,sqlite,21.59999999999997,90.0,229.0,,,114,2.5
s,s,BestConfig,sqlite,23.649999999999977,163.0,229.0,,,114,1.3888888888888888
g,s,SA,sqlite,19.899999999999977,75.0,212.0,,,114,0.2222222222222222
g,s,BO,sqlite,12.75,187.0,229.0,,,114,5.194444444444445
g,s,GA,sqlite,24.10999999999996,118.0,228.0,,,114,2.4444444444444446
s,s,FLASH,sqlite,12.75,216.0,229.0,,,114,1.4166666666666667
s,s,PromiseTune,sqlite,12.75,80.0,229.0,,,114,1.2222222222222223
g,s,DE,sqlite,26.869999999999948,65.0,229.0,,,114,1.805555555555556
s,s,ATConf,sqlite,21.879999999999995,198.0,229.0,,,114,0.8333333333333334
s,s,SWAY,sqlite,19.33999999999997,3.0,229.0,,,114,0.0833333333333333
g,s,RandomSearch,sqlite,23.649999999999977,163.0,229.0,,,114,1.3888888888888888
g,s,PSO,sqlite,19.489999999999952,114.0,196.0,,,114,0.75
s,s,ConEx,sqlite,19.489999999999952,90.0,229.0,,,114,1.3888888888888888
g,s,HillClimbing,sqlite,27.659999999999968,6.0,26.0,,,114,0.1666666666666666
s,s,ROBOTune,sqlite,23.42999999999995,28.0,229.0,,,114,0.7777777777777778
s,s,OtterTune,sqlite,21.59999999999997,74.0,229.0,,,114,0.1944444444444444
g,s,CMAES,sqlite,19.33999999999997,224.0,229.0,,,114,0.1388888888888889
s,s,Tuneful,sqlite,26.049999999999955,32.0,34.0,,,114,0.8888888888888888
g,a,RandomSearch,rf-168329,0.03,19.0,152.0,,,114,0.0210526315789473
g,a,CMAES,rf-168329,0.01,32.0,146.0,,,114,0.0210526315789473
g,a,DE,rf-168329,0.01,63.0,152.0,,,114,0.0210526315789473
g,a,GA,rf-168329,0.01,103.0,151.0,,,114,0.0210526315789473
a,a,BOHB,rf-168329,0.01,53.0,6.91015625,,,114,0.0413651315789473
a,a,HEBO,rf-168329,0.0,74.0,152.0,,,114,0.0210526315789473
g,a,ACO,rf-168329,0.01,58.0,93.0,,,114,0.0210526315789473
g,a,PSO,rf-168329,0.01,19.0,132.0,,,114,0.0210526315789473
a,a,UQGuided,rf-168329,0.01,142.0,152.0,,,114,0.0210526315789473
a,a,GGA,rf-168329,0.01,32.0,152.0,,,114,0.0210526315789473
g,a,BO,rf-168329,0.04,3.0,152.0,,,114,0.0210526315789473
g,a,SA,rf-168329,0.02,32.0,152.0,,,114,0.0526315789473684
a,a,Hyperband,rf-168329,0.01,126.0,25.8046875,,,114,0.0413651315789473
a,a,SMAC,rf-168329,0.01,16.0,141.0,,,114,0.031578947368421
g,a,HillClimbing,rf-168329,0.01,14.0,47.0,,,114,0.031578947368421
g,a,ES,rf-168329,0.01,74.0,152.0,,,114,0.0210526315789473
a,a,ParamILS,rf-168329,0.01,15.0,73.0,,,114,0.0210526315789473
a,a,HABO,rf-168329,0.02,13.0,152.0,,,114,0.0210526315789473
a,a,irace,rf-168329,0.01,63.0,152.0,,,114,0.0210526315789473
a,a,DEHB,rf-168329,0.01,62.0,13.333333333333329,,,114,0.0421052631578947
s,s,BOCA,noc-CM-log,4.309193816,6.0,227.0,,,114,0.3125
g,s,DE,noc-CM-log,4.309193816,211.0,227.0,,,114,0.3125
s,s,ConEx,noc-CM-log,4.309193816,40.0,227.0,,,114,0.3125
s,s,ROBOTune,noc-CM-log,4.309193816,84.0,106.0,,,114,0.1875
s,s,SWAY,noc-CM-log,4.309193816,123.0,227.0,,,114,4.5
s,s,BestConfig,noc-CM-log,4.309193816,144.0,227.0,,,114,0.875
s,s,OtterTune,noc-CM-log,4.309193816,7.0,53.0,,,114,0.3125
g,s,GA,noc-CM-log,4.309193816,66.0,226.0,,,114,0.3125
g,s,HillClimbing,noc-CM-log,4.309193816,14.0,26.0,,,114,0.5
s,s,FLASH,noc-CM-log,4.309193816,33.0,129.0,,,114,0.3125
g,s,CMAES,noc-CM-log,4.33936051,103.0,116.0,,,114,0.4375
g,s,RandomSearch,noc-CM-log,4.309193816,143.0,227.0,,,114,0.3125
g,s,BO,noc-CM-log,4.33936051,5.0,31.0,,,114,0.3125
g,s,SA,noc-CM-log,4.309193816,45.0,181.0,,,114,1.8125
s,s,PromiseTune,noc-CM-log,4.309193816,12.0,75.0,,,114,0.75
s,s,Tuneful,noc-CM-log,4.309193816,20.0,59.0,,,114,0.375
g,s,PSO,noc-CM-log,4.309193816,14.0,91.0,,,114,0.3125
s,s,ATConf,noc-CM-log,4.309193816,6.0,174.0,,,114,0.3125
g,s,ES,noc-CM-log,4.309193816,40.0,121.0,,,114,0.3125
g,s,ACO,noc-CM-log,4.837142461,16.0,71.0,,,114,1.0
s,s,ResTune,noc-CM-log,4.837142461,1.0,32.0,,,114,0.0625
a,a,ParamILS,FCNet-NavalPropulsion,7.81017875e-05,61.0,139.0,,,114,0.2285714285714285
a,a,SMAC,FCNet-NavalPropulsion,2.91102905e-05,162.0,289.0,,,114,0.2
g,a,GA,FCNet-NavalPropulsion,3.1528953e-05,305.0,653.0,,,114,0.2285714285714285
a,a,UQGuided,FCNet-NavalPropulsion,4.9291453e-05,649.0,654.0,,,114,0.3714285714285714
g,a,ES,FCNet-NavalPropulsion,2.91102905e-05,231.0,605.0,,,114,0.2285714285714285
a,a,DEHB,FCNet-NavalPropulsion,2.91102905e-05,328.0,654.0,,,114,0.2
g,a,DE,FCNet-NavalPropulsion,6.5684691e-05,239.0,654.0,,,114,0.2285714285714285
a,a,BOHB,FCNet-NavalPropulsion,3.715662525e-05,39.0,654.0,,,114,0.4285714285714285
g,a,RandomSearch,FCNet-NavalPropulsion,5.7144293e-05,26.0,654.0,,,114,0.2285714285714285
a,a,HEBO,FCNet-NavalPropulsion,2.91102905e-05,107.0,654.0,,,114,0.1714285714285714
g,a,ACO,FCNet-NavalPropulsion,0.00668831835,35.0,82.0,,,114,1.0
g,a,SA,FCNet-NavalPropulsion,4.43838625e-05,565.0,654.0,,,114,0.3714285714285714
g,a,BO,FCNet-NavalPropulsion,0.0004096490925,14.0,654.0,,,114,0.2285714285714285
g,a,PSO,FCNet-NavalPropulsion,2.91102905e-05,266.0,548.0,,,114,0.2285714285714285
g,a,HillClimbing,FCNet-NavalPropulsion,3.42558265e-05,53.0,76.0,,,114,0.4
a,a,irace,FCNet-NavalPropulsion,2.91102905e-05,352.0,396.0,,,114,0.4571428571428571
g,a,CMAES,FCNet-NavalPropulsion,3.5459208e-05,210.0,252.0,,,114,0.2
a,a,HABO,FCNet-NavalPropulsion,5.340113e-05,281.0,654.0,,,114,0.1428571428571428
a,a,GGA,FCNet-NavalPropulsion,4.05047425e-05,342.0,654.0,,,114,0.0857142857142857
a,a,Hyperband,FCNet-NavalPropulsion,3.715662525e-05,26.0,654.0,,,114,0.4285714285714285
s,s,OtterTune,OpenVPN,336.309029,212.0,224.0,,,114,0.0584415584415584
g,s,BO,OpenVPN,368.354178,154.0,224.0,,,114,1.0
s,s,SWAY,OpenVPN,347.794646,37.0,224.0,,,114,0.2402597402597402
g,s,PSO,OpenVPN,343.073742,59.0,190.0,,,114,0.2792207792207792
g,s,ACO,OpenVPN,349.91911,148.0,224.0,,,114,0.1948051948051948
s,s,ROBOTune,OpenVPN,345.026959,95.0,224.0,,,114,0.3441558441558441
g,s,CMAES,OpenVPN,341.289244,67.0,201.0,,,114,0.2532467532467532
g,s,GA,OpenVPN,336.309029,127.0,223.0,,,114,0.1363636363636363
s,s,PromiseTune,OpenVPN,338.088453,204.0,224.0,,,114,0.1948051948051948
g,s,DE,OpenVPN,354.478037,27.0,224.0,,,114,0.1233766233766233
s,s,Tuneful,OpenVPN,349.595446,3.0,224.0,,,114,0.0194805194805194
s,s,ConEx,OpenVPN,335.131152,135.0,224.0,,,114,0.3441558441558441
s,s,FLASH,OpenVPN,336.309029,167.0,224.0,,,114,0.2272727272727272
s,s,BestConfig,OpenVPN,352.761992,171.0,224.0,,,114,0.3441558441558441
g,s,ES,OpenVPN,336.309029,49.0,224.0,,,114,0.1233766233766233
s,s,ResTune,OpenVPN,348.958648,99.0,224.0,,,114,0.0259740259740259
s,s,ATConf,OpenVPN,336.309029,75.0,224.0,,,114,0.0974025974025974
s,s,BOCA,OpenVPN,335.131152,110.0,224.0,,,114,0.0974025974025974
g,s,SA,OpenVPN,343.073742,159.0,198.0,,,114,0.1103896103896103
g,s,HillClimbing,OpenVPN,363.751956,7.0,25.0,,,114,0.0454545454545454
g,s,RandomSearch,OpenVPN,352.761992,171.0,224.0,,,114,0.3441558441558441
s,s,OtterTune,spark,1276.0,42.0,227.0,,,114,3.0
s,s,ATConf,spark,1198.0,208.0,227.0,,,114,3.0
g,s,HillClimbing,spark,1466.0,1.0,10.0,,,114,1.0
s,s,PromiseTune,spark,1198.0,30.0,227.0,,,114,3.0
s,s,ROBOTune,spark,1198.0,78.0,227.0,,,114,16.0
s,s,ConEx,spark,1205.0,201.0,227.0,,,114,3.0
s,s,FLASH,spark,1198.0,43.0,227.0,,,114,3.0
s,s,BestConfig,spark,1217.0,139.0,227.0,,,114,5.0
g,s,SA,spark,1466.0,1.0,10.0,,,114,1.0
g,s,PSO,spark,1256.0,11.0,133.0,,,114,3.0
g,s,RandomSearch,spark,1217.0,131.0,227.0,,,114,3.0
g,s,DE,spark,1198.0,95.0,227.0,,,114,3.0
s,s,ResTune,spark,1321.0,70.0,209.0,,,114,6.0
g,s,BO,spark,1276.0,79.0,227.0,,,114,3.0
s,s,BOCA,spark,1254.0,201.0,227.0,,,114,3.0
g,s,ACO,spark,1222.0,168.0,170.0,,,114,2.0
g,s,CMAES,spark,1226.0,58.0,165.0,,,114,2.0
s,s,Tuneful,spark,1374.0,5.0,48.0,,,114,5.0
s,s,SWAY,spark,1210.0,78.0,227.0,,,114,3.0
g,s,GA,spark,1277.0,88.0,226.0,,,114,3.0
g,s,ES,spark,1198.0,166.0,227.0,,,114,3.0
g,a,DE,rf-168868,0.01,69.0,198.0,,,114,0.0298507462686567
a,a,ParamILS,rf-168868,0.01,13.0,72.0,,,114,0.0298507462686567
a,a,DEHB,rf-168868,0.0,710.0,160.7407407407414,,,114,0.0597014925373134
g,a,ES,rf-168868,0.0,72.0,198.0,,,114,0.0298507462686567
g,a,GA,rf-168868,0.0,100.0,197.0,,,114,0.0298507462686567
a,a,HEBO,rf-168868,0.0,59.0,198.0,,,114,0.0298507462686567
a,a,SMAC,rf-168868,0.0,9.0,115.0,,,114,0.0597014925373134
g,a,SA,rf-168868,0.02,29.0,198.0,,,114,0.0746268656716417
g,a,CMAES,rf-168868,0.0,75.0,83.0,,,114,0.0597014925373134
a,a,GGA,rf-168868,0.01,32.0,198.0,,,114,0.0298507462686567
g,a,RandomSearch,rf-168868,0.01,19.0,198.0,,,114,0.0298507462686567
a,a,HABO,rf-168868,0.01,12.0,154.0,,,114,0.0298507462686567
g,a,BO,rf-168868,0.04,9.0,198.0,,,114,0.0298507462686567
g,a,PSO,rf-168868,0.0,57.0,163.0,,,114,0.0298507462686567
a,a,BOHB,rf-168868,0.0,342.0,76.81640625,,,114,0.0586520522388059
g,a,HillClimbing,rf-168868,0.01,9.0,41.0,,,114,0.044776119402985
