problem_name,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,rank_8,rank_9,rank_10,rank_11,rank_12,rank_13,rank_14,rank_15,rank_16,rank_17,rank_18,rank_19,rank_20,rank_21,rank_22,rank_23,rank_24,rank_25,rank_26,rank_27,rank_28,rank_29,rank_30,rank_31,rank_32
OpenVPN(SCT),ATConf(SCT)_HillClimbing(general)_OtterTune(SCT)_PSO(general)_SA(general),BestConfig(SCT)_CMAES(general)_ConEx(SCT)_DE(general)_ES(general)_FLASH(SCT)_PromiseTune(SCT)_RandomSearch(general)_ResTune(SCT)_Tuneful(SCT),ACO(general)_BO(general)_BOCA(SCT)_GA(general)_ROBOTune(SCT),SWAY(SCT),,,,,,,,,,,,,,,,,,,,,,,,,,,,
Opus(SCT),OtterTune(SCT),ATConf(SCT)_HillClimbing(general),BO(general)_BOCA(SCT)_BestConfig(SCT)_CMAES(general)_ConEx(SCT)_DE(general)_ES(general)_FLASH(SCT)_GA(general)_PSO(general)_PromiseTune(SCT)_ROBOTune(SCT)_RandomSearch(general)_ResTune(SCT)_SWAY(SCT)_Tuneful(SCT),ACO(general)_SA(general),,,,,,,,,,,,,,,,,,,,,,,,,,,,
polly(SCT),ACO(general)_ATConf(SCT)_BO(general)_BOCA(SCT)_FLASH(SCT)_GA(general)_HillClimbing(general)_OtterTune(SCT)_PSO(general)_PromiseTune(SCT)_ROBOTune(SCT)_Tuneful(SCT),BestConfig(SCT)_ConEx(SCT)_RandomSearch(general)_CMAES(general)_ES(general)_ResTune(SCT),DE(general),SA(general)_SWAY(SCT),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PostgreSQL(SCT),ResTune(SCT),ATConf(SCT)_BO(general)_ES(general)_GA(general)_HillClimbing(general)_OtterTune(SCT)_PSO(general)_PromiseTune(SCT),BOCA(SCT)_BestConfig(SCT)_CMAES(general)_ConEx(SCT)_FLASH(SCT)_RandomSearch(general)_DE(general),SA(general)_SWAY(SCT)_Tuneful(SCT),ACO(general)_ROBOTune(SCT),,,,,,,,,,,,,,,,,,,,,,,,,,,
redis(SCT),ConEx(SCT)_DE(general)_FLASH(SCT)_HillClimbing(general)_OtterTune(SCT)_ROBOTune(SCT)_RandomSearch(general)_ResTune(SCT)_SA(general),ACO(general)_BO(general)_BOCA(SCT)_CMAES(general)_ES(general)_PromiseTune(SCT)_SWAY(SCT)_Tuneful(SCT),BestConfig(SCT)_GA(general)_PSO(general),ATConf(SCT),,,,,,,,,,,,,,,,,,,,,,,,,,,,
nginx(SCT),BO(general),ACO(general)_ATConf(SCT)_BOCA(SCT)_ConEx(SCT)_RandomSearch(general)_FLASH(SCT)_GA(general)_OtterTune(SCT)_PSO(general)_PromiseTune(SCT)_Tuneful(SCT),DE(general)_ES(general)_HillClimbing(general)_ResTune(SCT)_SA(general),BestConfig(SCT)_CMAES(general)_SWAY(SCT),ROBOTune(SCT),,,,,,,,,,,,,,,,,,,,,,,,,,,
MySQL(SCT),ATConf(SCT)_ES(general)_FLASH(SCT)_OtterTune(SCT),BO(general)_CMAES(general)_ConEx(SCT)_DE(general)_GA(general)_HillClimbing(general)_PSO(general)_PromiseTune(SCT)_RandomSearch(general)_SA(general)_SWAY(SCT)_Tuneful(SCT),BOCA(SCT),ACO(general)_BestConfig(SCT),ROBOTune(SCT)_ResTune(SCT),,,,,,,,,,,,,,,,,,,,,,,,,,,
MariaDB(SCT),ATConf(SCT)_ES(general)_HillClimbing(general)_OtterTune(SCT)_PSO(general),DE(general)_FLASH(SCT)_GA(general)_SA(general)_SWAY(SCT),ACO(general)_BOCA(SCT)_BestConfig(SCT)_CMAES(general)_ConEx(SCT)_PromiseTune(SCT)_RandomSearch(general)_ResTune(SCT)_Tuneful(SCT),BO(general)_ROBOTune(SCT),,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLVM(SCT),CMAES(general),BOCA(SCT)_SA(general)_SWAY(SCT),ATConf(SCT)_HillClimbing(general)_OtterTune(SCT)_PromiseTune(SCT),BO(general)_PSO(general)_ResTune(SCT)_Tuneful(SCT),ES(general),ACO(general)_ConEx(SCT)_DE(general)_FLASH(SCT)_GA(general),ROBOTune(SCT),BestConfig(SCT)_RandomSearch(general),,,,,,,,,,,,,,,,,,,,,,,,
kanzi(SCT),PromiseTune(SCT),ATConf(SCT)_Tuneful(SCT),BOCA(SCT)_CMAES(general)_FLASH(SCT)_HillClimbing(general)_PSO(general),ACO(general)_BestConfig(SCT)_ConEx(SCT)_RandomSearch(general)_ES(general)_OtterTune(SCT),DE(general)_GA(general),BO(general)_ROBOTune(SCT)_SA(general),SWAY(SCT),ResTune(SCT),,,,,,,,,,,,,,,,,,,,,,,,
jump3r(SCT),ATConf(SCT)_ES(general)_FLASH(SCT)_GA(general)_HillClimbing(general)_OtterTune(SCT)_PSO(general),BOCA(SCT),ACO(general)_BO(general)_BestConfig(SCT)_ConEx(SCT)_RandomSearch(general)_CMAES(general)_DE(general)_PromiseTune(SCT)_ROBOTune(SCT)_ResTune(SCT)_SA(general)_Tuneful(SCT),SWAY(SCT),,,,,,,,,,,,,,,,,,,,,,,,,,,,
javagc(SCT),Tuneful(SCT),BO(general)_BestConfig(SCT)_ConEx(SCT)_DE(general)_ES(general)_FLASH(SCT)_HillClimbing(general)_PSO(general)_RandomSearch(general)_ResTune(SCT)_SA(general)_SWAY(SCT),ACO(general)_BOCA(SCT)_OtterTune(SCT)_PromiseTune(SCT)_ROBOTune(SCT),ATConf(SCT)_GA(general),CMAES(general),,,,,,,,,,,,,,,,,,,,,,,,,,,
HSQLDB(SCT),CMAES(general)_ResTune(SCT)_SWAY(SCT),ACO(general)_ATConf(SCT)_ES(general)_FLASH(SCT)_OtterTune(SCT)_PSO(general)_ROBOTune(SCT)_SA(general)_Tuneful(SCT),BO(general)_BOCA(SCT)_DE(general)_GA(general),ConEx(SCT)_HillClimbing(general),BestConfig(SCT),PromiseTune(SCT)_RandomSearch(general),,,,,,,,,,,,,,,,,,,,,,,,,,
HSMGP(SCT),BO(general),ATConf(SCT)_BOCA(SCT)_ConEx(SCT)_FLASH(SCT)_RandomSearch(general)_DE(general)_ES(general)_GA(general)_OtterTune(SCT)_PSO(general)_SWAY(SCT),ACO(general)_PromiseTune(SCT)_ROBOTune(SCT)_ResTune(SCT),BestConfig(SCT)_CMAES(general)_HillClimbing(general)_Tuneful(SCT),SA(general),,,,,,,,,,,,,,,,,,,,,,,,,,,
hipacc(SCT),ACO(general)_ATConf(SCT)_CMAES(general)_FLASH(SCT)_HillClimbing(general)_PSO(general)_PromiseTune(SCT)_Tuneful(SCT),BestConfig(SCT)_ConEx(SCT)_ES(general)_GA(general)_OtterTune(SCT)_ROBOTune(SCT)_RandomSearch(general),BO(general)_ResTune(SCT),BOCA(SCT)_DE(general),SA(general)_SWAY(SCT),,,,,,,,,,,,,,,,,,,,,,,,,,,
rs-6d-c3(SCT),ATConf(SCT)_ConEx(SCT)_FLASH(SCT)_RandomSearch(general)_ResTune(SCT),BO(general)_ES(general),BOCA(SCT)_DE(general)_GA(general)_OtterTune(SCT)_PSO(general)_PromiseTune(SCT)_Tuneful(SCT),ACO(general)_BestConfig(SCT)_CMAES(general)_HillClimbing(general)_ROBOTune(SCT)_SA(general),SWAY(SCT),,,,,,,,,,,,,,,,,,,,,,,,,,,
sac(SCT),ATConf(SCT)_BO(general)_BOCA(SCT)_BestConfig(SCT)_ConEx(SCT)_RandomSearch(general)_DE(general)_ES(general)_FLASH(SCT)_GA(general)_HillClimbing(general)_OtterTune(SCT)_PSO(general)_SA(general),ACO(general)_PromiseTune(SCT)_ROBOTune(SCT)_ResTune(SCT)_Tuneful(SCT),CMAES(general)_SWAY(SCT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spear(SCT),SWAY(SCT),ATConf(SCT)_ResTune(SCT),ACO(general)_BOCA(SCT)_BestConfig(SCT)_ConEx(SCT)_RandomSearch(general)_CMAES(general)_DE(general)_ES(general)_FLASH(SCT)_GA(general)_OtterTune(SCT)_PSO(general)_PromiseTune(SCT)_ROBOTune(SCT),BO(general)_HillClimbing(general)_Tuneful(SCT),SA(general),,,,,,,,,,,,,,,,,,,,,,,,,,,
7z(SCT),BO(general)_SWAY(SCT),ACO(general)_ATConf(SCT)_BestConfig(SCT)_CMAES(general)_ConEx(SCT)_RandomSearch(general)_DE(general)_ES(general)_FLASH(SCT)_GA(general)_HillClimbing(general)_Tuneful(SCT),BOCA(SCT)_OtterTune(SCT)_PSO(general)_PromiseTune(SCT)_SA(general),ResTune(SCT),ROBOTune(SCT),,,,,,,,,,,,,,,,,,,,,,,,,,,
