problem_name,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,rank_8,rank_9,rank_10,rank_11,rank_12,rank_13,rank_14,rank_15,rank_16,rank_17,rank_18,rank_19,rank_20,rank_21,rank_22,rank_23,rank_24,rank_25,rank_26,rank_27,rank_28,rank_29,rank_30,rank_31,rank_32
brotli(SCT),SMAC(HPO),DEHB(HPO),ATConf(SCT)_ConEx(SCT)_HEBO(HPO),UQGuided(HPO)_irace(HPO),BOCA(SCT),FLASH(SCT),BestConfig(SCT)_GGA(HPO)_OtterTune(SCT),BOHB(HPO)_Hyperband(HPO)_ROBOTune(SCT),HABO(HPO)_Tuneful(SCT),PromiseTune(SCT),ParamILS(HPO)_ResTune(SCT),SWAY(SCT),,,,,,,,,,,,,,,,,,,,
BDBC(SCT),FLASH(SCT)_HEBO(HPO)_OtterTune(SCT),ATConf(SCT),DEHB(HPO)_PromiseTune(SCT),ConEx(SCT)_SMAC(HPO)_UQGuided(HPO)_irace(HPO),BOHB(HPO),BestConfig(SCT)_GGA(HPO)_HABO(HPO)_Hyperband(HPO)_ParamILS(HPO)_ROBOTune(SCT),ResTune(SCT),SWAY(SCT),Tuneful(SCT),BOCA(SCT),,,,,,,,,,,,,,,,,,,,,,
tomcat(SCT),ATConf(SCT)_SMAC(HPO),BOHB(HPO)_ConEx(SCT)_FLASH(SCT)_OtterTune(SCT)_PromiseTune(SCT),BOCA(SCT)_BestConfig(SCT)_Hyperband(HPO)_ROBOTune(SCT)_ResTune(SCT),DEHB(HPO)_HEBO(HPO)_SWAY(SCT),GGA(HPO),UQGuided(HPO)_irace(HPO),Tuneful(SCT),HABO(HPO),ParamILS(HPO),,,,,,,,,,,,,,,,,,,,,,,
storm(SCT),FLASH(SCT)_HEBO(HPO)_PromiseTune(SCT),irace(HPO),DEHB(HPO),ConEx(SCT),UQGuided(HPO),ATConf(SCT)_ParamILS(HPO),BOCA(SCT),BOHB(HPO)_OtterTune(SCT),BestConfig(SCT)_GGA(HPO),HABO(HPO),Hyperband(HPO)_ROBOTune(SCT)_SMAC(HPO),SWAY(SCT),Tuneful(SCT),ResTune(SCT),,,,,,,,,,,,,,,,,,
deeparch(SCT),HEBO(HPO),OtterTune(SCT),ATConf(SCT)_DEHB(HPO)_FLASH(SCT)_PromiseTune(SCT)_UQGuided(HPO)_irace(HPO),ConEx(SCT),BOHB(HPO)_BestConfig(SCT)_ROBOTune(SCT),BOCA(SCT)_GGA(HPO),Hyperband(HPO),HABO(HPO),Tuneful(SCT),ParamILS(HPO),SMAC(HPO),SWAY(SCT),ResTune(SCT),,,,,,,,,,,,,,,,,,,
SQL(SCT),OtterTune(SCT),ATConf(SCT),ConEx(SCT),SMAC(HPO)_irace(HPO),FLASH(SCT)_HABO(HPO)_HEBO(HPO)_Hyperband(HPO),BestConfig(SCT)_PromiseTune(SCT)_ROBOTune(SCT)_UQGuided(HPO),BOHB(HPO)_DEHB(HPO)_GGA(HPO),ResTune(SCT),BOCA(SCT),ParamILS(HPO)_SWAY(SCT),Tuneful(SCT),,,,,,,,,,,,,,,,,,,,,
noc-CM-log(SCT),ATConf(SCT)_ConEx(SCT)_DEHB(HPO)_FLASH(SCT)_HABO(HPO)_HEBO(HPO)_OtterTune(SCT)_ParamILS(HPO)_PromiseTune(SCT)_ROBOTune(SCT)_Tuneful(SCT)_irace(HPO)_BOCA(SCT),BestConfig(SCT)_GGA(HPO),Hyperband(HPO)_UQGuided(HPO),BOHB(HPO)_SMAC(HPO)_SWAY(SCT),ResTune(SCT),,,,,,,,,,,,,,,,,,,,,,,,,,,
spark(SCT),FLASH(SCT),PromiseTune(SCT),DEHB(HPO)_SMAC(HPO),ATConf(SCT)_irace(HPO),ConEx(SCT)_SWAY(SCT),BOHB(HPO)_GGA(HPO)_HABO(HPO)_HEBO(HPO)_OtterTune(SCT),BOCA(SCT)_BestConfig(SCT)_Hyperband(HPO)_ROBOTune(SCT),Tuneful(SCT)_UQGuided(HPO),ResTune(SCT),ParamILS(HPO),,,,,,,,,,,,,,,,,,,,,,
OpenVPN(SCT),SMAC(HPO),ATConf(SCT)_OtterTune(SCT),FLASH(SCT)_HEBO(HPO)_PromiseTune(SCT)_irace(HPO),DEHB(HPO)_UQGuided(HPO),ConEx(SCT),Hyperband(HPO),BOHB(HPO)_BestConfig(SCT)_ParamILS(HPO)_ROBOTune(SCT),BOCA(SCT)_GGA(HPO)_HABO(HPO)_ResTune(SCT),Tuneful(SCT),SWAY(SCT),,,,,,,,,,,,,,,,,,,,,,
Opus(SCT),SMAC(HPO),ATConf(SCT)_FLASH(SCT)_HEBO(HPO),irace(HPO),DEHB(HPO),OtterTune(SCT),ConEx(SCT)_PromiseTune(SCT),BOCA(SCT)_BOHB(HPO),Hyperband(HPO),GGA(HPO)_ROBOTune(SCT)_SWAY(SCT),BestConfig(SCT)_ResTune(SCT)_UQGuided(HPO),HABO(HPO)_ParamILS(HPO),Tuneful(SCT),,,,,,,,,,,,,,,,,,,,
polly(SCT),SMAC(HPO),ATConf(SCT)_PromiseTune(SCT),BOCA(SCT)_FLASH(SCT)_HEBO(HPO)_OtterTune(SCT)_irace(HPO),SWAY(SCT)_Tuneful(SCT),BOHB(HPO)_ConEx(SCT)_DEHB(HPO),GGA(HPO),UQGuided(HPO),BestConfig(SCT)_Hyperband(HPO),HABO(HPO)_ROBOTune(SCT),ParamILS(HPO),ResTune(SCT),,,,,,,,,,,,,,,,,,,,,
PostgreSQL(SCT),PromiseTune(SCT),DEHB(HPO)_FLASH(SCT),HEBO(HPO),SWAY(SCT),ATConf(SCT)_HABO(HPO)_irace(HPO),ConEx(SCT)_OtterTune(SCT),BOCA(SCT),BOHB(HPO),BestConfig(SCT)_GGA(HPO)_Hyperband(HPO)_ROBOTune(SCT),ParamILS(HPO)_UQGuided(HPO),SMAC(HPO)_Tuneful(SCT),ResTune(SCT),,,,,,,,,,,,,,,,,,,,
redis(SCT),BOHB(HPO)_ConEx(SCT)_SWAY(SCT)_irace(HPO),ROBOTune(SCT)_SMAC(HPO),BOCA(SCT)_DEHB(HPO)_OtterTune(SCT)_ResTune(SCT)_Tuneful(SCT),FLASH(SCT)_HABO(HPO),ATConf(SCT)_Hyperband(HPO),BestConfig(SCT)_GGA(HPO)_HEBO(HPO)_PromiseTune(SCT)_UQGuided(HPO),ParamILS(HPO),,,,,,,,,,,,,,,,,,,,,,,,,
nginx(SCT),FLASH(SCT),HEBO(HPO),UQGuided(HPO),PromiseTune(SCT)_SMAC(HPO)_irace(HPO),ATConf(SCT),ConEx(SCT)_DEHB(HPO),OtterTune(SCT),BestConfig(SCT)_HABO(HPO)_Hyperband(HPO)_ParamILS(HPO)_ROBOTune(SCT),BOHB(HPO)_GGA(HPO),BOCA(SCT),Tuneful(SCT),ResTune(SCT)_SWAY(SCT),,,,,,,,,,,,,,,,,,,,
MySQL(SCT),SMAC(HPO),PromiseTune(SCT),FLASH(SCT)_HEBO(HPO),UQGuided(HPO)_irace(HPO),ATConf(SCT),DEHB(HPO),ConEx(SCT)_OtterTune(SCT),SWAY(SCT),GGA(HPO)_Hyperband(HPO),BOCA(SCT)_BestConfig(SCT)_HABO(HPO)_Tuneful(SCT),BOHB(HPO)_ROBOTune(SCT)_ResTune(SCT),ParamILS(HPO),,,,,,,,,,,,,,,,,,,,
MariaDB(SCT),HEBO(HPO)_SMAC(HPO),DEHB(HPO)_FLASH(SCT)_irace(HPO),ATConf(SCT)_OtterTune(SCT)_UQGuided(HPO),SWAY(SCT),ConEx(SCT)_PromiseTune(SCT),GGA(HPO),BestConfig(SCT)_ParamILS(HPO),BOCA(SCT)_Tuneful(SCT),BOHB(HPO)_HABO(HPO)_Hyperband(HPO)_ROBOTune(SCT),ResTune(SCT),,,,,,,,,,,,,,,,,,,,,,
LLVM(SCT),HEBO(HPO)_ParamILS(HPO)_PromiseTune(SCT)_Tuneful(SCT)_UQGuided(HPO),DEHB(HPO)_irace(HPO),BOCA(SCT)_ConEx(SCT)_FLASH(SCT)_SMAC(HPO),OtterTune(SCT),ATConf(SCT)_HABO(HPO),BOHB(HPO),ROBOTune(SCT)_SWAY(SCT),BestConfig(SCT)_GGA(HPO)_Hyperband(HPO),ResTune(SCT),,,,,,,,,,,,,,,,,,,,,,,
kanzi(SCT),SMAC(HPO),ATConf(SCT),DEHB(HPO),HEBO(HPO),BOCA(SCT)_OtterTune(SCT)_irace(HPO),ConEx(SCT)_FLASH(SCT)_UQGuided(HPO),BOHB(HPO),HABO(HPO)_PromiseTune(SCT)_ROBOTune(SCT)_Tuneful(SCT),GGA(HPO)_Hyperband(HPO),BestConfig(SCT)_SWAY(SCT),ParamILS(HPO),ResTune(SCT),,,,,,,,,,,,,,,,,,,,
jump3r(SCT),SMAC(HPO),ATConf(SCT),DEHB(HPO)_HEBO(HPO),FLASH(SCT)_irace(HPO),ConEx(SCT),OtterTune(SCT),BOHB(HPO)_PromiseTune(SCT),ROBOTune(SCT)_UQGuided(HPO),BestConfig(SCT),GGA(HPO)_HABO(HPO)_Hyperband(HPO)_ResTune(SCT),BOCA(SCT)_SWAY(SCT),ParamILS(HPO)_Tuneful(SCT),,,,,,,,,,,,,,,,,,,,
javagc(SCT),SWAY(SCT),ATConf(SCT)_ConEx(SCT)_UQGuided(HPO),FLASH(SCT)_SMAC(HPO)_irace(HPO),BOHB(HPO)_DEHB(HPO)_ROBOTune(SCT),OtterTune(SCT),BestConfig(SCT)_Hyperband(HPO),HEBO(HPO),GGA(HPO),BOCA(SCT)_HABO(HPO)_PromiseTune(SCT),ResTune(SCT),ParamILS(HPO),Tuneful(SCT),,,,,,,,,,,,,,,,,,,,
HSQLDB(SCT),SMAC(HPO),ATConf(SCT)_ConEx(SCT)_DEHB(HPO)_FLASH(SCT)_HEBO(HPO)_irace(HPO),UQGuided(HPO),OtterTune(SCT),Tuneful(SCT),Hyperband(HPO)_ParamILS(HPO)_ResTune(SCT),GGA(HPO),BOCA(SCT)_BOHB(HPO)_ROBOTune(SCT),BestConfig(SCT),PromiseTune(SCT),HABO(HPO),SWAY(SCT),,,,,,,,,,,,,,,,,,,,
HSMGP(SCT),FLASH(SCT)_HEBO(HPO)_OtterTune(SCT)_SMAC(HPO),ATConf(SCT)_BOCA(SCT)_DEHB(HPO)_ROBOTune(SCT)_UQGuided(HPO)_irace(HPO),ConEx(SCT),PromiseTune(SCT),GGA(HPO)_ParamILS(HPO)_Tuneful(SCT),BestConfig(SCT)_HABO(HPO),Hyperband(HPO),BOHB(HPO),SWAY(SCT),ResTune(SCT),,,,,,,,,,,,,,,,,,,,,,
hipacc(SCT),ATConf(SCT)_OtterTune(SCT),ConEx(SCT),HEBO(HPO)_PromiseTune(SCT),DEHB(HPO)_SMAC(HPO)_irace(HPO),BestConfig(SCT)_FLASH(SCT)_ROBOTune(SCT)_UQGuided(HPO),GGA(HPO)_Tuneful(SCT),BOCA(SCT)_BOHB(HPO)_Hyperband(HPO),SWAY(SCT),HABO(HPO)_ParamILS(HPO),ResTune(SCT),,,,,,,,,,,,,,,,,,,,,,
rs-6d-c3(SCT),PromiseTune(SCT),FLASH(SCT)_HEBO(HPO),ATConf(SCT)_DEHB(HPO)_SMAC(HPO),ConEx(SCT)_HABO(HPO)_UQGuided(HPO)_irace(HPO),OtterTune(SCT)_ParamILS(HPO)_ROBOTune(SCT),BestConfig(SCT)_GGA(HPO),Hyperband(HPO),BOHB(HPO),SWAY(SCT),BOCA(SCT),Tuneful(SCT),ResTune(SCT),,,,,,,,,,,,,,,,,,,,
sac(SCT),SWAY(SCT),ATConf(SCT),SMAC(HPO),FLASH(SCT)_GGA(HPO)_Tuneful(SCT),irace(HPO),DEHB(HPO)_UQGuided(HPO),BestConfig(SCT)_OtterTune(SCT),HABO(HPO),BOHB(HPO),HEBO(HPO)_Hyperband(HPO),BOCA(SCT)_ConEx(SCT)_ROBOTune(SCT),ParamILS(HPO)_PromiseTune(SCT)_ResTune(SCT),,,,,,,,,,,,,,,,,,,,
spear(SCT),DEHB(HPO)_HABO(HPO)_HEBO(HPO)_Tuneful(SCT),ROBOTune(SCT),FLASH(SCT),ATConf(SCT)_SMAC(HPO)_irace(HPO),OtterTune(SCT)_PromiseTune(SCT),BOCA(SCT)_SWAY(SCT),BOHB(HPO)_UQGuided(HPO),ConEx(SCT)_Hyperband(HPO)_ParamILS(HPO),BestConfig(SCT)_GGA(HPO),ResTune(SCT),,,,,,,,,,,,,,,,,,,,,,
7z(SCT),FLASH(SCT),HEBO(HPO),PromiseTune(SCT)_irace(HPO),DEHB(HPO),ConEx(SCT),ATConf(SCT)_GGA(HPO),BOHB(HPO),Hyperband(HPO),BestConfig(SCT)_HABO(HPO),BOCA(SCT)_OtterTune(SCT)_ROBOTune(SCT)_SWAY(SCT),SMAC(HPO)_UQGuided(HPO),ParamILS(HPO),ResTune(SCT)_Tuneful(SCT),,,,,,,,,,,,,,,,,,,
